CompAA_nuCelprot,hydrophathy_index_,NEIG_index,KD_Hydrophobicity,Modified_KD_hydrophob_scale,solubility_index,Partition_coeff,basic_aa_count,charge_value,positive_charge,Polarity,nHbondDonors,instability_index,pI,8AcontactNumber,percentExposedResidues,FreeEnergySolutionWater,pK(_COOH),SideChainHydropathyCorrectSolvation,Avrg_FlexibilityIndices,peptide_disorder_percentage,Citrullination_aa_count,msd
5.522222222,-1.011111111,50.43666667,-9.1,-1.251111111,-1.011111111,-2.878888889,3,1.321464687,0.333333333,17.48666667,1,63.04444444,7.134444444,0.05,26.44444444,-0.271555556,1.961111111,0.44,0.462888889,11.11111111,2,1
7.722222222,-1.511111111,47.91888889,-13.6,-1.738888889,-1.511111111,-2.933333333,3,1.251793244,0.333333333,22.97555556,1.333333333,42.25555556,7.156666667,-0.284444444,43.55555556,-0.319666667,1.996666667,0.742222222,0.478111111,44.44444444,2,1
7.722222222,-1.511111111,47.91888889,-13.6,-1.738888889,-1.511111111,-2.933333333,3,1.251793244,0.333333333,22.97555556,1.333333333,42.25555556,7.156666667,-0.284444444,43.55555556,-0.319666667,1.996666667,0.742222222,0.478111111,44.44444444,2,1
7.722222222,-1.511111111,47.91888889,-13.6,-1.738888889,-1.511111111,-2.933333333,3,1.251793244,0.333333333,22.97555556,1.333333333,42.25555556,7.156666667,-0.284444444,43.55555556,-0.319666667,1.996666667,0.742222222,0.478111111,44.44444444,2,1
6.133333333,-1.688888889,48.95777778,-15.2,-1.808888889,-1.688888889,-2.968888889,3,0.290925278,0.333333333,23.24222222,1.333333333,34.56666667,6.787777778,-0.205555556,35.22222222,-0.089333333,1.91,0.787777778,0.470111111,33.33333333,2,1
7.066666667,-1.555555556,48.07444444,-14,-1.672222222,-1.555555556,-3.068888889,2,1.554922157,0.222222222,12.44777778,1.333333333,11.42222222,6.786666667,-0.322222222,40.44444444,-0.066222222,2.128888889,0.863333333,0.494222222,55.55555556,1,1
6.566666667,-0.911111111,48.87111111,-8.2,-1.064444444,-0.911111111,-2.714444444,3,2.552416564,0.333333333,17.79,1.444444444,47.64444444,7.235555556,-0.062222222,47.44444444,0.330333333,2.113333333,0.49,0.445222222,44.44444444,1,1
6.344444444,-1.6,47.99222222,-14.4,-1.835555556,-1.6,-2.956666667,4,1.590163766,0.444444444,28.44555556,1.333333333,57.71111111,7.164444444,-0.254444444,46.44444444,0.088333333,2.067777778,1.065555556,0.435555556,55.55555556,1,1
6.344444444,-1.6,47.99222222,-14.4,-1.835555556,-1.6,-2.956666667,4,1.590163766,0.444444444,28.44555556,1.333333333,57.71111111,7.164444444,-0.254444444,46.44444444,0.088333333,2.067777778,1.065555556,0.435555556,55.55555556,1,1
6.611111111,-1.611111111,47.81555556,-14.5,-1.705555556,-1.611111111,-3.028888889,3,0.591995082,0.333333333,23.09444444,1.111111111,106.5333333,6.716666667,-0.362222222,41,-0.264666667,2.028888889,0.586666667,0.475777778,66.66666667,1,1
5.844444444,-0.511111111,50.19555556,-4.6,-0.622222222,-0.511111111,-2.608888889,3,2.552416564,0.333333333,17.44666667,1.222222222,45.07777778,7.301111111,0.151111111,40.33333333,0.337555556,2.163333333,-0.016666667,0.446222222,44.44444444,1,1
5.155555556,-2.244444444,48.70777778,-20.2,-2.306666667,-2.244444444,-2.974444444,3,0.594475556,0.333333333,23.99555556,1.777777778,71.42222222,6.692222222,-0.216666667,42.11111111,0.164111111,1.904444444,1.115555556,0.446222222,66.66666667,2,1
6.711111111,-0.244444444,49.74888889,-2.2,-0.444444444,-0.244444444,-2.703333333,3,2.552416564,0.333333333,16.99666667,0.888888889,-28.84444444,7.382222222,0.022222222,38.33333333,-0.228666667,2.138888889,-0.128888889,0.474555556,33.33333333,1,1
5.977777778,-2.155555556,47.68777778,-19.4,-2.218888889,-2.155555556,-2.997777778,3,0.243608888,0.333333333,23.72444444,1.555555556,100.5111111,6.656666667,-0.32,47.88888889,0.231,2.037777778,1.217777778,0.459777778,66.66666667,1,1
5.4,-1.688888889,47.95333333,-15.2,-1.822222222,-1.688888889,-2.797777778,3,2.279852179,0.333333333,18.25333333,1.555555556,-3.588888889,7.13,-0.273333333,49.66666667,0.231444444,2.074444444,1.012222222,0.426111111,55.55555556,1,1
6.866666667,-0.811111111,49.69,-7.3,-1.255555556,-0.811111111,-2.988888889,2,1.205836567,0.222222222,12.29444444,1.333333333,26.82222222,6.916666667,-0.034444444,35.11111111,0.153111111,2.004444444,0.881111111,0.423666667,22.22222222,2,1
5.833333333,-0.377777778,50.11666667,-3.4,-0.544444444,-0.377777778,-2.48,2,1.284838246,0.222222222,12.63777778,1.222222222,53.82222222,6.925555556,0.088888889,36.88888889,-0.094222222,1.972222222,-0.166666667,0.421555556,22.22222222,2,1
5.522222222,-1.088888889,50.55333333,-9.8,-1.302222222,-1.088888889,-2.822222222,2,1.530393671,0.222222222,12.66555556,1.333333333,16.06666667,6.863333333,0.147777778,37.44444444,0.638555556,1.903333333,0.503333333,0.466666667,33.33333333,2,1
5.911111111,-1.188888889,50.03333333,-10.7,-1.374444444,-1.188888889,-2.588888889,4,2.555318404,0.444444444,28.65666667,1.777777778,139.7666667,7.573333333,0.071111111,43.55555556,0.387888889,1.851111111,0.395555556,0.445555556,33.33333333,3,1
6.177777778,0.522222222,50.63444444,4.7,0.445555556,0.522222222,-2.402222222,2,1.554922157,0.222222222,11.97666667,1,18.71111111,6.745555556,0.19,34,0.426444444,2.048888889,-0.681111111,0.415444444,33.33333333,1,1
6.477777778,-1.277777778,50.04333333,-11.5,-1.655555556,-1.277777778,-2.807777778,3,2.508370778,0.333333333,18.18888889,1.333333333,158.1333333,7.475555556,0.081111111,40.11111111,-0.124222222,1.683333333,0.194444444,0.462555556,33.33333333,3,1
6.922222222,-1.711111111,47.47,-15.4,-2.005555556,-1.711111111,-2.971111111,4,3.549910971,0.444444444,22.86,1.333333333,23.04444444,7.768888889,-0.376666667,51.22222222,-0.293444444,2.102222222,0.883333333,0.476888889,55.55555556,1,1
6.9,-0.222222222,49.94,-2,-0.604444444,-0.222222222,-2.704444444,2,1.607752061,0.222222222,11.96,0.888888889,24.44444444,7.058888889,0.007777778,32,-0.704444444,1.945555556,-0.275555556,0.448222222,22.22222222,2,1
5.644444444,0.877777778,52.04222222,7.9,0.761111111,0.877777778,-2.425555556,2,1.181358318,0.222222222,11.70888889,0.777777778,32.82222222,6.737777778,0.418888889,28.22222222,0.774,2.04,-0.93,0.426111111,11.11111111,1,1
5.211111111,-0.388888889,50.69777778,-3.5,-0.611111111,-0.388888889,-2.477777778,2,1.557402631,0.222222222,12.32111111,1,4.1,6.96,0.175555556,30.11111111,-0.135666667,1.977777778,-0.453333333,0.408555556,22.22222222,2,1
6.266666667,0.366666667,50.71,3.3,0.19,0.366666667,-2.58,2,1.52062011,0.222222222,11.65555556,0.666666667,25.13333333,6.931111111,0.217777778,31.22222222,-0.199111111,2.145555556,-0.494444444,0.447111111,22.22222222,1,1
7.644444444,-0.088888889,50.83666667,-0.8,-0.522222222,-0.088888889,-2.796666667,3,2.557377513,0.333333333,17.54666667,1.444444444,72.53333333,7.542222222,0.202222222,34.22222222,-0.302555556,1.926666667,0.448888889,0.428111111,0,3,1
6.255555556,-2.044444444,49.29222222,-18.4,-2.362222222,-2.044444444,-2.991111111,4,2.594003954,0.444444444,24.05,2,76.12222222,7.643333333,-0.077777778,45.33333333,-0.177222222,1.828888889,1.525555556,0.453666667,33.33333333,3,1
6.133333333,0.4,50.57111111,3.6,0.265555556,0.4,-2.511111111,2,0.283478533,0.222222222,17.20888889,0.888888889,12.47777778,6.564444444,0.214444444,35.22222222,0.365555556,2.145555556,-0.316666667,0.422333333,22.22222222,1,1
6.133333333,0.4,50.57111111,3.6,0.265555556,0.4,-2.511111111,2,0.283478533,0.222222222,17.20888889,0.888888889,12.47777778,6.564444444,0.214444444,35.22222222,0.365555556,2.145555556,-0.316666667,0.422333333,22.22222222,1,1
6.133333333,0.4,50.57111111,3.6,0.265555556,0.4,-2.511111111,2,0.283478533,0.222222222,17.20888889,0.888888889,12.47777778,6.564444444,0.214444444,35.22222222,0.365555556,2.145555556,-0.316666667,0.422333333,22.22222222,1,1
5.633333333,-1.266666667,48.93666667,-11.4,-1.346666667,-1.266666667,-2.773333333,4,1.590163766,0.444444444,28.45333333,1.333333333,40.95555556,7.156666667,-0.148888889,46.22222222,0.258,2.052222222,0.533333333,0.454777778,44.44444444,1,1
6.033333333,-0.333333333,50.69555556,-3,-0.622222222,-0.333333333,-2.75,3,1.644378503,0.333333333,17.71111111,1.222222222,-8.922222222,7.096666667,0.116666667,31.77777778,-0.148333333,1.912222222,0.141111111,0.409222222,11.11111111,2,1
7.922222222,-1.466666667,49.01333333,-13.2,-1.593333333,-1.466666667,-3.063333333,3,2.557377513,0.333333333,18.08888889,1.777777778,164.1555556,7.436666667,-0.243333333,39.44444444,-0.457444444,1.885555556,0.947777778,0.495666667,33.33333333,3,1
6.066666667,-1.222222222,49.68888889,-11,-1.458888889,-1.222222222,-2.781111111,3,2.552391446,0.333333333,17.83111111,1.444444444,4.1,7.424444444,0.005555556,44.22222222,0.223111111,1.991111111,0.71,0.482,44.44444444,2,1
6.066666667,-1.222222222,49.68888889,-11,-1.458888889,-1.222222222,-2.781111111,3,2.552391446,0.333333333,17.83111111,1.444444444,4.1,7.424444444,0.005555556,44.22222222,0.223111111,1.991111111,0.71,0.482,44.44444444,2,1
5.955555556,0.144444444,51.53666667,1.3,0.051111111,0.144444444,-2.697777778,2,1.228674708,0.222222222,12.18333333,1.111111111,51.68888889,6.757777778,0.227777778,27.44444444,0.379777778,1.861111111,-0.297777778,0.441777778,22.22222222,2,1
6.711111111,0.333333333,49.84888889,3,-0.023333333,0.333333333,-2.563333333,2,1.554922157,0.222222222,11.78555556,0.666666667,71.84444444,6.917777778,0.107777778,33.11111111,-0.221333333,2.143333333,-0.418888889,0.392222222,22.22222222,1,1
5.1,0.088888889,52.18666667,0.8,-0.104444444,0.088888889,-2.544444444,2,1.530393671,0.222222222,12.26222222,1,76.12222222,6.913333333,0.456666667,31.33333333,0.718111111,1.944444444,-0.206666667,0.446666667,22.22222222,2,1
6.355555556,-2.744444444,48.07444444,-24.7,-2.852222222,-2.744444444,-2.81,5,1.593739883,0.555555556,39.90333333,2,135.0666667,7.546666667,-0.143333333,51.44444444,0.346666667,1.851111111,1.433333333,0.448888889,55.55555556,3,1
5.844444444,1,51.78555556,9,0.873333333,1,-2.23,2,0.594054191,0.222222222,11.78333333,0.555555556,51.68888889,6.673333333,0.42,25.22222222,0.140666667,2.066666667,-1.343333333,0.419555556,22.22222222,1,1
5.444444444,-0.722222222,48.64222222,-6.5,-0.778888889,-0.722222222,-2.685555556,1,-1.444159757,0.111111111,17.16666667,0.666666667,-3.744444444,5.671111111,-0.147777778,35.44444444,0.491777778,2.187777778,-0.514444444,0.449,55.55555556,0,1
5.355555556,-0.311111111,49.80444444,-2.8,-0.255555556,-0.311111111,-2.76,2,-1.368847766,0.222222222,17.77888889,0.777777778,30.28888889,5.846666667,0.035555556,30.55555556,0.320444444,2.121111111,-0.128888889,0.419,66.66666667,0,1
5.4,-0.155555556,49.33666667,-1.4,-0.144444444,-0.155555556,-2.582222222,0,-3.443038996,0,17.18,0.666666667,4.155555556,4.851111111,0.017777778,34,1.482333333,2.183333333,-0.351111111,0.438111111,44.44444444,0,1
5.433333333,0.122222222,50.98888889,1.1,0.066666667,0.122222222,-2.671111111,1,-1.468688243,0.111111111,17.39444444,0.888888889,51.68888889,5.621111111,0.298888889,32.11111111,1.542,2.028888889,-0.141111111,0.440111111,44.44444444,1,1
4.977777778,-0.588888889,49.99444444,-5.3,-0.687777778,-0.588888889,-2.658888889,2,0.591573716,0.222222222,12.26333333,0.888888889,48.27777778,6.472222222,0.092222222,32.77777778,0.366555556,2.218888889,-0.181111111,0.419777778,55.55555556,0,1
4.5,-0.077777778,50.72222222,-0.7,-0.107777778,-0.077777778,-2.59,2,-0.432483167,0.222222222,17.39222222,0.666666667,8.888888889,6.024444444,0.204444444,29,1.016555556,2.086666667,-0.73,0.399,55.55555556,0,1
6.988888889,-0.766666667,48.50555556,-6.9,-0.965555556,-0.766666667,-2.803333333,2,0.283478533,0.222222222,17.57333333,1.111111111,43.31111111,6.53,-0.127777778,40.11111111,0.215222222,2.138888889,0.48,0.429555556,44.44444444,1,1
5.944444444,0.111111111,50.95,1,-0.126666667,0.111111111,-2.606666667,2,0.619900253,0.222222222,12.05555556,0.555555556,33.87777778,6.656666667,0.282222222,27.88888889,-0.044666667,1.998888889,-0.71,0.429777778,33.33333333,1,1
6.544444444,-0.744444444,48.54,-6.7,-0.977777778,-0.744444444,-2.866666667,1,-1.790065477,0.111111111,17.40333333,0.888888889,51.68888889,5.814444444,-0.213333333,36.11111111,0.025,2.063333333,0.125555556,0.448222222,33.33333333,1,1
5.422222222,0.5,50.17,4.5,0.455555556,0.5,-2.333333333,1,-1.754534678,0.111111111,11.88222222,0.444444444,44,5.711111111,0.118888889,27.88888889,0.454444444,2.103333333,-1.358888889,0.404444444,33.33333333,0,1
6.133333333,-0.888888889,47.57777778,-8,-0.922222222,-0.888888889,-2.598888889,0,-2.440305611,0,12.20444444,0.555555556,109.3111111,5.372222222,-0.312222222,39.55555556,-0.189888889,2.127777778,-0.56,0.464333333,66.66666667,0,1
5.355555556,-1.033333333,49.25888889,-9.3,-1.123333333,-1.033333333,-2.811111111,2,-1.380338699,0.222222222,22.72,0.666666667,-8.922222222,5.853333333,0.07,32.33333333,0.934333333,2.158888889,0.101111111,0.410222222,55.55555556,0,1
4.244444444,-1.333333333,49.63222222,-12,-1.388888889,-1.333333333,-2.767777778,2,-1.392676857,0.222222222,17.96,0.666666667,61.93333333,5.891111111,0.067777778,29.33333333,0.529666667,2.061111111,-0.116666667,0.407444444,66.66666667,0,1
6.611111111,1.033333333,50.74555556,9.3,0.938888889,1.033333333,-2.52,1,-0.393582534,0.111111111,11.28666667,0.444444444,-0.544444444,6.052222222,0.282222222,28.55555556,0.424333333,2.278888889,-0.805555556,0.423333333,22.22222222,0,1
5.933333333,0.655555556,50.35666667,5.9,0.655555556,0.655555556,-2.304444444,1,-1.40479993,0.111111111,11.87222222,0.333333333,89.2,5.898888889,0.178888889,29.88888889,0.054222222,2.182222222,-1.401111111,0.444333333,55.55555556,0,1
5.933333333,0.655555556,50.35666667,5.9,0.655555556,0.655555556,-2.304444444,1,-1.40479993,0.111111111,11.87222222,0.333333333,89.2,5.898888889,0.178888889,29.88888889,0.054222222,2.182222222,-1.401111111,0.444333333,55.55555556,0,1
6.088888889,0.9,50.84111111,8.1,0.822222222,0.9,-2.305555556,1,-0.44145149,0.111111111,11.77333333,0.666666667,30.28888889,6.035555556,0.247777778,26.77777778,0.529333333,2.064444444,-1.01,0.393666667,22.22222222,1,1
5.488888889,-0.522222222,50.30555556,-4.7,-0.578888889,-0.522222222,-2.7,3,1.56704523,0.333333333,17.78333333,1.111111111,22.6,6.844444444,0.077777778,34.77777778,0.567333333,1.936666667,-0.173333333,0.415333333,33.33333333,1,1
5.1,-1.366666667,49.84222222,-12.3,-1.417777778,-1.366666667,-2.585555556,2,0.556017799,0.222222222,18.12555556,1.555555556,30.60111111,6.535555556,0.047777778,39.33333333,0.927777778,1.937777778,0.363333333,0.429555556,44.44444444,2,1
6.111111111,0.477777778,49.80222222,4.3,0.356666667,0.477777778,-2.465555556,1,-0.443931964,0.111111111,11.69444444,0.555555556,51.68888889,6.032222222,0.121111111,34.44444444,0.313888889,2.188888889,-0.742222222,0.419222222,44.44444444,0,1
6.788888889,0.066666667,51.12777778,0.6,0.033333333,0.066666667,-2.711111111,2,0.534020024,0.222222222,17.67888889,1.222222222,30.28888889,6.561111111,0.297777778,33.55555556,0.562666667,1.957777778,0.042222222,0.450222222,33.33333333,2,1
6.466666667,-1.611111111,49.09222222,-14.5,-1.864444444,-1.611111111,-3.026666667,2,1.557402631,0.222222222,12.74222222,1.555555556,20.85555556,6.902222222,-0.156666667,36.44444444,-0.168222222,2.017777778,0.896666667,0.453777778,44.44444444,2,1
5.133333333,0.355555556,50.94888889,3.2,0.248888889,0.355555556,-2.555555556,0,-1.465929739,0,6.501111111,0.444444444,13.58888889,5.533333333,0.233333333,25.44444444,0.635,2.161111111,-1.114444444,0.413444444,33.33333333,0,1
6.333333333,0.377777778,50.76222222,3.4,0.271111111,0.377777778,-2.497777778,1,-1.440330729,0.111111111,17.14333333,0.777777778,72.53333333,5.887777778,0.345555556,29.77777778,0.582888889,2.18,-0.458888889,0.408777778,33.33333333,1,1
5.588888889,1.833333333,52.25777778,16.5,1.822222222,1.833333333,-2.265555556,0,-1.738494124,0,6.135555556,0.222222222,8.888888889,5.454444444,0.558888889,20.33333333,1.073888889,2.171111111,-1.546666667,0.381333333,22.22222222,0,1
6.166666667,-0.977777778,49.11333333,-8.8,-1.093333333,-0.977777778,-2.766666667,1,-1.440330729,0.111111111,17.29,0.777777778,2.066666667,5.921111111,-0.032222222,32,0.094777778,2.141111111,-0.001111111,0.463111111,44.44444444,1,1
4.077777778,-1.166666667,50.32666667,-10.5,-1.293333333,-1.166666667,-2.634444444,3,0.630680632,0.333333333,18.60888889,1.333333333,35.62222222,6.741111111,0.143333333,38.77777778,0.377888889,2.036666667,0.524444444,0.430333333,55.55555556,1,1
4.766666667,-0.311111111,51.00888889,-2.8,-0.311111111,-0.311111111,-2.854444444,1,-1.454480942,0.111111111,12.18888889,0.555555556,114.2222222,5.52,0.251111111,22.22222222,1.197666667,2.067777778,-0.518888889,0.416222222,55.55555556,0,1
4.244444444,-1.4,48.11555556,-12.6,-1.385555556,-1.4,-2.552222222,1,-1.445991073,0.111111111,17.60777778,0.888888889,23.62222222,5.55,-0.242222222,40.22222222,1.135555556,2.07,-0.225555556,0.422111111,77.77777778,0,1
6.077777778,0.111111111,50.89888889,1,0.053333333,0.111111111,-2.501111111,1,-0.44145149,0.111111111,12.00333333,0.888888889,30.46666667,6.153333333,0.316666667,27.55555556,0.461222222,2.188888889,-0.721111111,0.400888889,44.44444444,1,1
6.222222222,0.744444444,50.81777778,6.7,0.587777778,0.744444444,-2.366666667,2,1.282357772,0.222222222,11.84555556,0.666666667,121.9111111,6.966666667,0.286666667,35.55555556,-0.286777778,2.104444444,-0.931111111,0.425666667,33.33333333,1,1
7.955555556,-1.588888889,48.42111111,-14.3,-2.004444444,-1.588888889,-3.025555556,3,2.557377513,0.333333333,17.87,1.444444444,62.35555556,7.614444444,-0.286666667,40.33333333,-1.039444444,1.861111111,0.77,0.485555556,33.33333333,3,1
7.788888889,1.055555556,50.93555556,9.5,0.744444444,1.055555556,-2.846666667,1,0.253203194,0.111111111,6.177777778,0.666666667,8.888888889,6.448888889,0.2,24.33333333,-0.305333333,2.177777778,-0.327777778,0.415888889,22.22222222,1,1
6.577777778,-0.522222222,49.06222222,-4.7,-0.7,-0.522222222,-2.735555556,1,0.532924382,0.111111111,6.998888889,0.666666667,134.9333333,6.423333333,-0.134444444,34,-0.442222222,1.982222222,-0.611111111,0.452,55.55555556,1,1
5.888888889,-0.722222222,49.44555556,-6.5,-0.845555556,-0.722222222,-2.608888889,3,1.56704523,0.333333333,17.76555556,0.888888889,51.68888889,6.986666667,-0.011111111,37.66666667,0.069555556,1.912222222,-0.468888889,0.429777778,55.55555556,1,1
7.755555556,-1.011111111,48.43333333,-9.1,-1.356666667,-1.011111111,-2.896666667,3,2.554897038,0.333333333,17.60666667,1.222222222,51.68888889,7.5,-0.228888889,42.77777778,-0.822111111,1.97,0.368888889,0.461,44.44444444,2,1
5.266666667,0.922222222,51.50111111,8.3,0.761111111,0.922222222,-2.554444444,1,0.580793338,0.111111111,6.212222222,0.333333333,44.44444444,6.271111111,0.317777778,26.55555556,0.360555556,2.173333333,-1.027777778,0.423222222,22.22222222,0,1
5.788888889,-0.011111111,50.44333333,-0.1,-0.044444444,-0.011111111,-2.62,2,0.594054191,0.222222222,12.31,0.888888889,79.11111111,6.57,0.033333333,31,-0.229555556,2.002222222,-0.603333333,0.442333333,44.44444444,1,1
4.422222222,0.622222222,50.77777778,5.6,0.467777778,0.622222222,-2.341111111,1,0.530443907,0.111111111,6.507777778,0.444444444,21.91111111,6.102222222,0.192222222,28.44444444,0.721,2.011111111,-1.247777778,0.378666667,33.33333333,0,1
5.411111111,-0.155555556,50.49555556,-1.4,-0.338888889,-0.155555556,-2.756666667,2,0.591573716,0.222222222,11.66555556,0.555555556,3.733333333,6.537777778,0.123333333,25.66666667,0.067222222,2.244444444,-0.454444444,0.422444444,33.33333333,0,1
5.777777778,-1.255555556,48.05111111,-11.3,-1.26,-1.255555556,-2.808888889,1,-2.439884245,0.111111111,22.83666667,1,42.12222222,5.36,-0.336666667,35.66666667,0.626777778,1.986666667,0.246666667,0.461888889,44.44444444,1,1
5.144444444,-0.011111111,50.60888889,-0.1,-0.068888889,-0.011111111,-2.73,1,-1.378953868,0.111111111,12.07333333,0.555555556,100.5111111,5.622222222,0.197777778,25.66666667,0.786111111,2.096666667,-0.333333333,0.418555556,44.44444444,0,1
5.1,-0.244444444,50.40222222,-2.2,-0.375555556,-0.244444444,-2.584444444,1,-0.738519242,0.111111111,12.46666667,1,47.45555556,5.921111111,0.184444444,32.55555556,0.935444444,2.002222222,-0.06,0.406555556,33.33333333,1,1
4.444444444,0.677777778,51.92,6.1,0.76,0.677777778,-2.245555556,2,-0.36929425,0.222222222,12.15222222,0.555555556,-16.18888889,6.207777778,0.424444444,22.66666667,0.563,2.137777778,-1.477777778,0.378666667,44.44444444,0,1
4.4,0.844444444,52.31333333,7.6,0.826666667,0.844444444,-2.25,1,0.284863365,0.111111111,6.812222222,0.888888889,45.5,6.322222222,0.437777778,26.44444444,0.505333333,2.092222222,-1.138888889,0.395888889,22.22222222,1,1
6.011111111,-2.322222222,47.19888889,-20.9,-2.382222222,-2.322222222,-2.743333333,3,0.898533281,0.333333333,28.50888889,1.333333333,30.28888889,6.751111111,-0.287777778,49,0.344666667,2.112222222,0.47,0.436777778,77.77777778,1,1
7.411111111,-0.533333333,50.14888889,-4.8,-0.855555556,-0.533333333,-2.792222222,3,2.557377513,0.333333333,17.75666667,1.555555556,72.53333333,7.453333333,0.017777778,35.66666667,-0.246666667,1.857777778,0.416666667,0.436777778,11.11111111,3,1
4.666666667,-0.988888889,51.14111111,-8.9,-1.088888889,-0.988888889,-2.735555556,3,1.567020112,0.333333333,18.36666667,1.444444444,40.95555556,6.963333333,0.244444444,36.44444444,0.922555556,1.877777778,0.614444444,0.430444444,44.44444444,2,1
6.877777778,-0.822222222,49.72111111,-7.4,-1.046666667,-0.822222222,-2.921111111,2,1.557402631,0.222222222,12.53777778,1.444444444,61.98888889,6.907777778,-0.03,36.22222222,-0.141666667,2.013333333,0.711111111,0.463666667,33.33333333,2,1
6.466666667,-1.711111111,48.60888889,-15.4,-2.034444444,-1.711111111,-2.928888889,5,1.628596405,0.555555556,34.05888889,1.444444444,84.5,7.465555556,-0.11,42.55555556,0.037111111,1.914444444,1.07,0.417777778,44.44444444,2,1
7.288888889,0.755555556,50.57222222,6.8,0.34,0.755555556,-2.797777778,1,-0.442125767,0.111111111,11.32888889,0.555555556,8.888888889,6.16,0.192222222,24.11111111,0.056,2.174444444,-0.268888889,0.418111111,11.11111111,1,1
5.588888889,1.011111111,51.69222222,9.1,0.891111111,1.011111111,-2.238888889,1,0.557427749,0.111111111,6.626666667,0.777777778,30.28888889,6.427777778,0.33,29.77777778,0.249222222,2.078888889,-1.275555556,0.438111111,22.22222222,1,1
5.911111111,0.722222222,51.04444444,6.5,0.744444444,0.722222222,-2.726666667,0,-1.500231786,0,6.477777778,0.555555556,124.1333333,5.436666667,0.181111111,25.55555556,0.675111111,2.164444444,-0.747777778,0.438888889,33.33333333,0,1
7.244444444,-0.133333333,49.65,-1.2,-0.54,-0.133333333,-2.858888889,1,0.60777718,0.111111111,6.36,0.666666667,42.25555556,6.514444444,-0.001111111,27.66666667,-0.402555556,2.155555556,-0.085555556,0.450555556,22.22222222,1,1
7.533333333,0.766666667,50.54111111,6.9,0.311111111,0.766666667,-2.797777778,1,0.60777718,0.111111111,6.161111111,0.666666667,8.888888889,6.451111111,0.133333333,24.66666667,-0.2,2.16,-0.368888889,0.396333333,0,1,1
4.966666667,0.488888889,50.67888889,4.4,0.358888889,0.488888889,-2.5,1,0.205886804,0.111111111,6.385555556,0.666666667,35.2,6.18,0.134444444,27.44444444,0.376111111,2.148888889,-0.95,0.378444444,33.33333333,0,1
4.822222222,0.433333333,50.88111111,3.9,0.362222222,0.433333333,-2.617777778,0,-1.81499021,0,6.34,0.444444444,20.85555556,5.353333333,0.118888889,22.33333333,0.836333333,2.053333333,-0.958888889,0.411555556,11.11111111,0,1
5.944444444,-0.111111111,49.16888889,-1,-0.215555556,-0.111111111,-2.648888889,1,-0.405920691,0.111111111,6.533333333,0.333333333,73.08888889,6.053333333,-0.181111111,25.88888889,-0.477888889,2.062222222,-1.04,0.431555556,55.55555556,0,1
6.622222222,-0.422222222,49.14,-3.8,-0.6,-0.422222222,-2.712222222,1,0.532924382,0.111111111,6.878888889,0.666666667,183.7555556,6.394444444,-0.154444444,32.88888889,-0.397333333,1.932222222,-0.785555556,0.454111111,55.55555556,1,1
5.733333333,2.344444444,53.09222222,21.1,2.266666667,2.344444444,-2.295555556,0,-0.501352546,0,0.622222222,0.111111111,87.91111111,5.818888889,0.645555556,18.33333333,0.525666667,2.148888889,-1.902222222,0.395111111,22.22222222,0,1
6.411111111,1.488888889,51.56444444,13.4,1.117777778,1.488888889,-2.583333333,0,-0.4670505,0,0.513333333,0,69.67777778,5.893333333,0.395555556,17.33333333,0.224333333,2.22,-1.235555556,0.387444444,11.11111111,0,1
6.733333333,-0.722222222,48.87666667,-6.5,-0.777777778,-0.722222222,-2.848888889,2,-1.404378564,0.222222222,22.97777778,1,70.73333333,5.96,-0.096666667,35,0.317222222,2.071111111,0.295555556,0.442444444,55.55555556,1,1
5.266666667,-0.011111111,49.32333333,-0.1,0.002222222,-0.011111111,-2.4,0,-2.440305611,0,12.06777778,0.555555556,62.62222222,5.245555556,0.024444444,33.66666667,0.579777778,2.158888889,-0.733333333,0.422222222,44.44444444,0,1
5.755555556,-0.955555556,49.44111111,-8.6,-1.044444444,-0.955555556,-2.774444444,1,-0.44145149,0.111111111,12.31444444,1.111111111,-12.96666667,6.061111111,-0.064444444,32.55555556,0.279666667,2.112222222,0.061111111,0.438666667,33.33333333,1,1
5.988888889,-1.611111111,48.35222222,-14.5,-1.722222222,-1.611111111,-2.89,2,-0.407330641,0.222222222,17.96444444,1.111111111,-12.12222222,6.281111111,-0.247777778,39.22222222,0.279777778,2.014444444,0.508888889,0.447777778,55.55555556,1,1
5.422222222,0.444444444,50.89888889,4,0.348888889,0.444444444,-2.282222222,1,-0.391102059,0.111111111,11.95777778,0.666666667,31.52222222,6.147777778,0.307777778,28.77777778,0.324333333,2.096666667,-1.08,0.395222222,33.33333333,1,1
5.422222222,0.444444444,50.89888889,4,0.348888889,0.444444444,-2.282222222,1,-0.391102059,0.111111111,11.95777778,0.666666667,31.52222222,6.147777778,0.307777778,28.77777778,0.324333333,2.096666667,-1.08,0.395222222,33.33333333,1,1
5.5,0.966666667,51.28666667,8.7,1.055555556,0.966666667,-2.355555556,0,-0.746771688,0,1.015555556,0.444444444,61.51111111,5.784444444,0.258888889,20.55555556,0.431444444,2.23,-1.558888889,0.405111111,33.33333333,0,1
4.688888889,-0.088888889,51.01333333,-0.8,-0.105555556,-0.088888889,-2.692222222,2,0.564564756,0.222222222,12,0.666666667,84.5,6.31,0.227777778,29.22222222,1.094666667,2.072222222,-0.356666667,0.416666667,44.44444444,0,1
